time,pressure,wind,direction,waveheight,file
2016-09-16 16:30:00,1006.5333333333333,9.933333333333334,97.33333333333331,2.7000000000000006,201614_11
2016-09-16 17:00:00,1006.4333333333334,9.433333333333334,89.33333333333331,2.6,201614_11
2016-09-16 17:30:00,1006.2000000000003,10.066666666666668,90.66666666666669,2.4,201614_11
2016-09-16 18:00:00,1006.3333333333335,11.166666666666664,102.33333333333331,2.1,201614_11
2016-09-16 18:30:00,1006.2666666666668,11.033333333333333,98.33333333333331,2.1,201614_11
2016-09-16 19:00:00,1006.45,9.7,92.0,2.6,201614_11
2016-09-16 19:30:00,1006.7,9.85,141.5,2.8,201614_11
2016-09-16 20:00:00,1007.1666666666665,9.666666666666666,150.33333333333334,2.7000000000000006,201614_11
2016-09-16 20:30:00,1007.2666666666668,10.033333333333333,158.66666666666666,2.5,201614_11
2016-09-16 21:00:00,1007.25,9.85,165.5,2.3,201614_11
2016-09-16 21:30:00,1007.2000000000003,9.266666666666666,171.0,2.6,201614_11
2016-09-16 22:00:00,1007.0,10.533333333333333,172.0,2.6,201614_11
2016-09-16 22:30:00,1007.2000000000003,11.6,178.33333333333337,2.5,201614_11
2016-09-16 23:00:00,1007.3333333333335,11.800000000000002,164.66666666666666,2.3,201614_11
2016-09-16 23:30:00,1006.9333333333334,10.566666666666665,162.0,2.5,201614_11
2016-09-17 00:00:00,1007.1,10.2,164.0,2.5,201614_11
2016-09-17 00:30:00,1006.6333333333333,10.1,159.0,2.9,201614_11
2016-09-17 01:00:00,1006.7666666666668,9.4,143.66666666666666,2.1,201614_11
2016-09-17 01:30:00,1006.2,9.666666666666666,141.0,2.6,201614_11
2016-09-17 02:00:00,1006.4666666666667,9.4,153.33333333333334,2.1,201614_11
2016-09-17 02:30:00,1006.8333333333335,8.700000000000001,185.0,2.1,201614_11
2016-09-17 03:00:00,1007.0,7.599999999999999,204.66666666666663,2.0,201614_11
2016-09-17 03:30:00,1007.1,7.133333333333333,212.66666666666663,1.7,201614_11
2016-09-17 04:00:00,1007.0666666666666,8.433333333333334,218.66666666666663,1.9,201614_11
2016-09-17 04:30:00,1007.3,8.6,219.33333333333331,1.9,201614_11
2016-09-17 05:00:00,1007.3666666666667,8.066666666666666,240.0,1.7,201614_11
2016-09-17 05:30:00,1007.5333333333334,7.966666666666666,228.0,2.2,201614_11
2016-09-17 06:00:00,1007.9666666666666,8.6,222.0,2.2,201614_11
2016-09-17 06:30:00,1008.1666666666665,7.666666666666668,212.33333333333331,2.0,201614_11
2016-09-17 07:00:00,1008.2333333333332,7.599999999999999,212.66666666666663,2.1,201614_11
2016-09-17 07:30:00,1008.1666666666665,8.3,210.0,2.6,201614_11
2016-09-17 08:00:00,1009.0333333333334,7.5,195.0,1.9,201614_11
2016-09-17 08:30:00,1009.2666666666668,7.2333333333333325,185.66666666666663,2.3,201614_11
2016-09-17 09:00:00,1009.2333333333332,7.5,200.66666666666663,2.1,201614_11
2016-09-17 09:30:00,1008.9666666666667,7.366666666666667,225.33333333333331,2.1,201614_11
2016-09-17 10:00:00,1009.2666666666668,8.833333333333334,235.33333333333331,2.2,201614_11
2016-09-17 10:30:00,1009.2000000000003,9.833333333333332,244.33333333333331,2.3,201614_11
2016-09-17 11:00:00,1009.5,9.2,241.66666666666663,2.1,201614_11
2016-09-17 11:30:00,1009.4333333333334,8.266666666666667,254.66666666666663,2.3,201614_11
2016-09-17 12:00:00,1009.1666666666665,9.933333333333334,255.33333333333331,2.3,201614_11
2016-09-17 12:30:00,1009.2999999999997,9.2,275.3333333333333,2.4,201614_11
2016-09-17 13:00:00,1009.2333333333332,10.0,268.3333333333333,2.2,201614_11
2016-09-17 13:30:00,1009.1,10.133333333333333,272.3333333333333,2.1,201614_11
2016-09-17 14:00:00,1008.9333333333333,10.566666666666666,277.0,2.1,201614_11
2016-09-17 14:30:00,1008.7,10.433333333333334,270.3333333333333,2.9,201614_11
2016-09-17 15:00:00,1008.7333333333332,11.4,269.6666666666667,2.3,201614_11
2016-09-17 15:30:00,1008.7666666666668,11.766666666666666,289.0,2.6,201614_11
2016-09-17 16:00:00,1008.6666666666665,12.3,303.3333333333333,2.433333333333333,201614_11
2016-09-17 16:30:00,1009.4,12.366666666666665,301.0,2.7000000000000006,201614_11
2016-09-17 17:00:00,1009.7666666666668,11.4,297.3333333333333,2.6,201614_11
2016-09-17 17:30:00,1010.1,10.466666666666667,292.0,2.7999999999999994,201614_11
2016-09-17 18:00:00,1010.3,10.3,275.0,2.7,201614_11
2015-07-11 12:00:00,1009.8666666666667,4.333333333333333,35.0,1.7,201509_07
2015-07-11 12:30:00,1009.5666666666667,4.4,29.66666666666667,1.8,201509_07
2015-07-11 13:00:00,1009.3666666666667,4.466666666666666,42.333333333333336,1.6000000000000003,201509_07
2015-07-11 13:30:00,1009.2333333333332,3.8666666666666667,29.0,2.0,201509_07
2015-07-11 14:00:00,1008.7999999999997,3.566666666666667,42.0,1.9,201509_07
2015-07-11 14:30:00,1008.4,3.7,41.66666666666666,1.7,201509_07
2015-07-11 15:00:00,1007.9333333333334,3.966666666666667,65.0,1.9,201509_07
2015-07-11 15:30:00,1007.4333333333334,4.166666666666667,48.0,2.1,201509_07
2015-07-11 16:00:00,1007.1333333333333,4.3,37.0,2.0,201509_07
2015-07-11 16:30:00,1006.9666666666667,4.2,18.666666666666668,2.4,201509_07
2015-07-11 17:00:00,1006.7999999999997,4.3,127.66666666666669,2.4,201509_07
2015-07-11 17:30:00,1006.7000000000003,4.433333333333334,240.33333333333331,2.4,201509_07
2015-07-11 18:00:00,1006.8333333333335,5.066666666666666,345.0,2.4,201509_07
2015-07-11 18:30:00,1006.9333333333334,4.1000000000000005,233.33333333333331,2.2,201509_07
2015-07-11 19:00:00,1006.8666666666667,3.3666666666666667,124.0,2.2,201509_07
2015-07-11 19:30:00,1006.8333333333335,3.233333333333333,346.66666666666674,2.6,201509_07
2015-07-11 20:00:00,1006.6333333333333,3.2,346.0,2.6,201509_07
2015-07-11 20:30:00,1006.5,3.9,223.33333333333331,2.6,201509_07
